date,trend,remainder,seasonal17,seasonal17.1,is_projected
2019-07-01,162.549018738976,-134.674557005229,-3.87446043230136,-3.87446043230136,False
2019-08-01,149.078067516531,-141.422316464689,13.3442502496037,13.3442502496037,False
2019-09-01,135.607116294086,-92.0265407392375,-9.58057425340269,-9.58057425340269,False
2019-10-01,122.136165071641,-42.8973417728576,-18.2388219973376,-18.2388219973376,False
2019-11-01,112.190243018364,79.362421709115,10.4473365739665,10.4473365739665,False
2019-12-01,102.244320965088,311.088828416779,38.6668519195788,38.6668519195788,False
2020-01-01,92.298398911811,314.124792173593,33.5768102160415,33.5768102160415,False
2020-02-01,92.0614344781111,-44.2147387212793,-20.8466944553862,-20.8466944553862,False
2020-03-01,91.8244700444112,-60.6216585826647,-31.202810160301,-31.202810160301,False
2020-04-01,91.5875056107113,-66.4082138218756,-25.1792904873901,-25.1792904873901,False
2020-05-01,90.8901654918041,-112.804757704657,21.9145935142988,21.9145935142988,False
2020-06-01,90.1928253728968,-104.386082810095,14.1932587386436,14.1932587386436,False
2020-07-01,89.4954852539895,-112.186563181103,22.691079228559,22.691079228559,False
2020-08-01,86.8071630916999,-97.2271029194522,14.4199411291978,14.4199411291978,False
2020-09-01,84.1188409294103,-46.6145664575793,-17.5042731703855,-17.5042731703855,False
2020-10-01,81.4305187671208,-8.45260925463509,-24.9779082110403,-24.9779082110403,False
2020-11-01,83.2712506028616,27.5780612255027,-17.8493105269189,-17.8493105269189,False
2020-12-01,85.1119824386025,81.7624792951441,-3.87446043230136,-3.87446043230136,False
2021-01-01,86.9527142743433,100.703036777498,13.3442502496037,13.3442502496037,False
2021-02-01,90.9112912673243,9.66928428752404,-9.58057425340269,-9.58057425340269,False
2021-03-01,94.8698682603052,-5.63104496152199,-18.2388219973376,-18.2388219973376,False
2021-04-01,98.8284452532861,55.724219474193,10.4473365739665,10.4473365739665,False
2021-05-01,96.1126622956195,17.2204870862474,38.6668519195788,38.6668519195788,False
2021-06-01,93.3968793379528,-17.9736882525485,33.5768102160415,33.5768102160415,False
2021-07-01,90.6810963802861,107.165599376546,-20.8466944553862,-20.8466944553862,False
2021-08-01,87.5514191098699,21.6513923518768,-31.202810160301,-31.202810160301,False
2021-09-01,84.4217418394536,-38.2424500506178,-25.1792904873901,-25.1792904873901,False
2021-10-01,81.2920645690373,-55.2066567818904,21.9145935142988,21.9145935142988,False
2021-11-01,79.8560426740497,3.95069988875238,14.1932587386436,14.1932587386436,False
2021-12-01,78.4200207790621,17.8889012938243,22.691079228559,22.691079228559,False
2022-01-01,76.9839988840746,-31.4039387118268,14.4199411291978,14.4199411291978,False
2022-02-01,76.027175413753,-18.522900941922,-17.5042731703855,-17.5042731703855,False
2022-03-01,75.0703519434315,-32.0924424309458,-24.9779082110403,-24.9779082110403,False
2022-04-01,74.1135284731099,-46.2642166447456,-17.8493105269189,-17.8493105269189,False
2022-05-01,73.2377168117996,-68.363255078053,-3.87446043230136,-3.87446043230136,False
2022-06-01,72.3619051504892,-84.7061540986475,13.3442502496037,13.3442502496037,False
