cycle1,cycle2,nll,acf,avg_rank,norm_prod
47,125,2133.0413084936454,-3.019825581556424e-272,538.0,0.062041251217687395
47,128,2143.2586417641596,-9.946955518577757e-292,630.5,0.09526166431078287
47,129,2143.698515301642,-2.334819158181353e-289,626.0,0.0966918594739436
47,130,2144.257553880133,-1.454183012938741e-283,619.5,0.09850950523539057
47,131,2146.425959566419,-5.2035274818160904e-294,643.5,0.10555981188044442
47,132,2196.605692828485,-2.3903727164325414e-288,957.0,0.2687130950054926
47,133,2197.8118791374427,-6.6246842427210545e-282,945.0,0.2726348626908476
47,134,2203.786711439914,-5.568372662549558e-271,927.5,0.29206130127271074
47,135,2150.8846886970564,-2.0092749907618544e-263,606.0,0.12005682589264773
47,136,2147.943688561126,-3.5645237952568415e-250,549.5,0.11049452261490142
47,138,2147.68937642731,-3.817115922703839e-251,551.0,0.10966765772596526
47,137,2148.6391911436713,-1.5405488026859385e-245,538.5,0.11275586444331698
47,142,2140.4172776265427,-9.388625819760505e-250,514.5,0.08602331533062972
47,139,2140.410651737904,-2.322326727343979e-258,535.5,0.08600177206176927
47,141,2116.528565888831,-4.314329213550296e-256,427.5,0.008352082419116957
47,140,2128.585972325168,-8.202389927612522e-282,535.5,0.04755526900816484
47,143,2163.9229617410283,-2.139019352394812e-233,580.0,0.16244918063664818
47,144,2218.801029189031,-2.3185743440284517e-219,801.0,0.34087852439061256
47,145,2172.42872513562,-5.552999374900823e-216,585.5,0.19010463300952
47,146,2217.936919968818,-4.585614074379792e-205,769.0,0.33806897864193214
47,148,2170.3411865959315,-3.235379096452186e-188,509.0,0.18331725602962454
47,147,2170.5793158173165,-2.1252124524956514e-192,524.0,0.18409150415234896
47,150,2172.3570560017797,-1.5723707617040275e-179,483.0,0.18987160956111504
47,149,2170.6673760353115,-2.6742396679317685e-174,456.0,0.1843778212119387
47,154,2180.6541300538756,-1.8530084003182566e-176,565.0,0.2168485339871847
47,153,2179.8798067429025,-5.54033421647268e-169,519.0,0.21433091617272274
47,151,2172.6622389156337,-1.4357765158181973e-169,445.5,0.1908638745874934
47,152,2175.0777939936324,-5.464055512732712e-170,467.0,0.19871775733905453
47,155,2183.0717689235403,-1.6001676440680623e-182,624.0,0.22470919193322247
47,156,2182.888488956215,-1.0191103907217255e-174,590.5,0.2241132794710339
48,102,2180.685142833902,-3.663862436981403e-126,359.5,0.21694936809570092
48,103,2179.8972065847233,-6.377012306891004e-129,349.5,0.21438748963615625
48,104,2178.5576525378588,-7.92647539430076e-133,345.5,0.21003209301589376
48,106,2183.108185082358,-8.29229842630387e-163,544.5,0.22482759463255295
48,105,2179.1615102355145,-3.426441798298626e-146,415.0,0.21199546267747266
48,108,2177.8579208777874,-1.0157884604598283e-158,447.0,0.20775700085765206
48,109,2172.462916677006,-3.616561961385269e-176,472.0,0.1902158026365704
48,107,2183.243851014993,-8.903124470099788e-159,531.0,0.22526869586762846
48,110,2171.354391072424,-2.5891120522327464e-190,523.0,0.18661156682146135
48,111,2168.482465223007,-2.594893965728642e-196,523.5,0.17727385016248706
48,112,2220.507203692451,-3.1405318373577714e-198,757.5,0.34642594271512755
48,113,2168.9576479148773,-6.959732579517508e-217,568.0,0.17881884873507764
48,114,2163.3707714107086,-3.616022073690756e-212,530.5,0.16065380111896405
48,115,2158.5126394976332,-4.4546869846376005e-211,502.0,0.1448581776680917
48,117,2153.477482220087,-3.0843742401935326e-213,488.0,0.12848697783344326
48,116,2155.5973521812903,-2.6319221196909217e-210,489.5,0.13537947648747523
48,120,2139.8955861341174,-7.351224786138293e-215,425.5,0.08432709906492972
48,118,2152.5402923851434,-1.723873100698229e-214,486.5,0.12543981937837698
48,121,2146.845884141505,-1.270852431550189e-244,526.5,0.10692514542521181
48,119,2150.9526964029287,-1.904573529002477e-217,487.0,0.12027794465453763
48,122,2147.8653907231255,-2.256145125127449e-255,563.0,0.11023994674331161
48,123,2148.6371085131946,-5.268345098084715e-262,583.5,0.11274909302430532
48,124,2148.8030440358966,-1.1139347072806166e-260,583.0,0.11328861214001128
48,125,2148.769888022176,-4.5168179159136604e-262,585.5,0.11318080940487908
48,126,2149.763965430505,-3.401550002565929e-256,579.5,0.1164129308671886
48,127,2151.2736683280077,-1.1972569309851944e-264,612.5,0.1213215457253945
48,128,2143.9988399019726,-1.1885882628267134e-252,541.0,0.09766832828638686
48,129,2150.1301190584536,-1.6158460298529545e-268,615.0,0.11760343473487542
48,131,2151.972257277319,-4.980798134607855e-272,634.5,0.12359292249895668
48,130,2152.217025208841,-5.542240203698984e-268,624.0,0.12438875557807973
48,132,2151.237001467296,-4.844507884673882e-259,590.5,0.12120232789942975
48,133,2151.3604822694915,-1.677650886157074e-254,583.5,0.1216038106688954
48,134,2153.621741942501,-8.124520755940227e-244,560.5,0.12895602072794496
48,135,2155.5479773736547,-6.871268900710506e-239,556.0,0.13521894032186155
48,137,2151.2165154131744,-6.157345175174823e-216,483.5,0.12113571999279206
48,136,2153.7933658000816,-1.68551915367411e-222,514.5,0.12951403477079773
48,138,2153.615240056847,-5.227522567238697e-220,506.5,0.12893488063966654
48,140,2154.4330090941075,-4.4433561015274044e-219,506.0,0.13159375693480832
