date,trend,remainder,seasonal15,seasonal29,is_projected
2013-05-01,0.596463632959903,0.218181078169041,-1.09177478864043,0.277130077511488,False
2013-06-01,0.66202555318432,-0.0319980901761922,-0.621860988547391,-0.0081664744607369,False
2013-07-01,0.71553420636442,0.0491906964427553,-0.393471731342749,-0.371253171464426,False
2013-08-01,0.76904285954452,0.0324338710705462,-0.041145576541103,-0.760331154073964,False
2013-09-01,0.82255151272462,-0.0505824559224356,0.309597417484529,-1.08156647428671,False
2013-10-01,0.876060165904721,-0.383992770663836,0.857949687022111,-1.350017082263,False
2013-11-01,0.929568819084821,-0.337233892196564,0.871674588940523,-1.46400951582878,False
2013-12-01,0.958098279611922,-0.538294910194175,1.06918870528175,-1.4889920746995,False
2014-01-01,0.986627740139024,-0.512585778066651,1.16037561348608,-1.63441757555845,False
2014-02-01,1.01515720066613,-0.90215818570424,0.932261362721155,-1.04526037768304,False
2014-03-01,1.04368666119323,1.93697842269002,1.49110434059096,1.52823057552579,False
2014-04-01,1.07221612172033,5.18611822688713,0.378543110345253,4.36312254104729,False
2014-05-01,1.07369517862831,0.84261668780143,-1.78796438874186,1.87165252231211,False
2014-06-01,1.0751742355363,1.29086500807224,-2.01472744926254,1.648688205654,False
2014-07-01,1.07665329244428,-0.483735032939917,-1.11974990923382,0.526831649729458,False
2014-08-01,1.07813234935227,-0.274492839461249,-1.09177478864043,0.288135278749413,False
2014-09-01,1.07961140626025,-0.393858258025384,-0.621860988547391,-0.0638921596874775,False
2014-10-01,1.08191224832325,-0.311724428777192,-0.393471731342749,-0.376716088203308,False
2014-11-01,1.08421309038625,-0.246873162609368,-0.041145576541103,-0.796194351235779,False
2014-12-01,1.08651393244925,-0.293305811618498,0.309597417484529,-1.10280553831528,False
2015-01-01,1.08881477451225,0.749020070190967,0.857949687022111,-0.695784531725325,False
2015-02-01,1.09111561657525,0.185605555327358,0.871674588940523,-1.14839576084313,False
2015-03-01,1.09282182984902,0.691618252326949,1.06918870528175,-0.853628787457718,False
2015-04-01,1.09452804312278,0.676401138427148,1.16037561348608,-0.93130479503601,False
2015-05-01,1.09623425639655,0.178333781802268,0.932261362721155,-0.206829400919974,False
2015-06-01,1.09794046967032,-0.356744134097078,1.49110434059096,0.767699323835797,False
2015-07-01,1.09964668294409,-2.13228953747107,0.378543110345253,1.65409974418173,False
2015-08-01,1.09991223239016,-0.567674678643335,-1.78796438874186,1.25572683499503,False
2015-09-01,1.10017778183624,-0.283698937439915,-2.01472744926254,1.19824860486622,False
2015-10-01,1.10044333128231,-0.257823499559974,-1.11974990923382,0.277130077511488,False
2015-11-01,1.10070888072838,-0.000767617627214,-1.09177478864043,-0.0081664744607369,False
2015-12-01,1.10097443017446,-0.107860270162638,-0.621860988547391,-0.371253171464426,False
